  Analyzer:  ;  PQM-710 (BR0070)  
  Recording start:   ;  2024-08-23 19:26:10.467  
  Recording stop:   ;  2024-08-23 19:47:15.017  
  Time:  ;  (UTC-6)  
  Flag:  ;
  E  - event  ;
  Ef - event (Fast stream data)  ;
  P  - PLL no synchronization  ;
  Pf - PLL no synchronization (Fast stream data)  ;
  G  - GPS no synchronization  ;
  Gf - GPS no synchronization (Fast stream data)  ;
  T  - time resynchronization  ;
  Tf - time resynchronization (Fast stream data)  ;
  A  - A/D overflow  ;
  Af - A/D overflow (Fast stream data)  ;

;;'E / Ef';'P / Pf';'G / Gf';'T / Tf';'A / Af';  Date        ;  Time (UTC-6)  ;  f L1 avg. 3 s [Hz]  ;  U L1 avg. 3 s [V]  ;  I *L1 avg. 3 s [A]  ;  I *N avg. 3 s [A]  
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:33:47.954  ;  59,99               ;  12,069             ;  0,16175             ;  0,68366            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:33:50.955  ;  59,99               ;  12,068             ;  0,16019             ;  0,68255            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:33:53.955  ;  59,99               ;  12,069             ;  0,16050             ;  0,68348            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:33:56.955  ;  59,99               ;  12,071             ;  0,16138             ;  0,68154            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:33:59.955  ;  59,99               ;  12,074             ;  0,15858             ;  0,68234            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:02.954  ;  59,99               ;  12,074             ;  0,16061             ;  0,68161            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:05.953  ;  59,99               ;  12,077             ;  0,16190             ;  0,68280            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:08.952  ;  59,99               ;  12,076             ;  0,16385             ;  0,68207            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:11.951  ;  60,01               ;  12,076             ;  0,16059             ;  0,68255            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:14.951  ;  60,02               ;  12,072             ;  0,16231             ;  0,68303            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:17.951  ;  60,02               ;  12,073             ;  0,16155             ;  0,68088            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:20.952  ;  60,01               ;  12,076             ;  0,16245             ;  0,68092            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:23.953  ;  60,00               ;  12,072             ;  0,16068             ;  0,68103            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:26.954  ;  60,00               ;  12,069             ;  0,16017             ;  0,68173            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:29.955  ;  60,00               ;  12,072             ;  0,16014             ;  0,68088            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:32.956  ;  59,98               ;  12,071             ;  0,15908             ;  0,68245            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:35.956  ;  59,98               ;  12,076             ;  0,16124             ;  0,68267            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:38.957  ;  59,98               ;  12,079             ;  0,15993             ;  0,68128            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:41.957  ;  59,98               ;  12,076             ;  0,16046             ;  0,68178            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:44.957  ;  59,99               ;  12,079             ;  0,16125             ;  0,68119            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:47.957  ;  59,99               ;  12,078             ;  0,16058             ;  0,68263            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:50.957  ;  59,99               ;  12,074             ;  0,16000             ;  0,68227            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:53.957  ;  60,00               ;  12,056             ;  0,15804             ;  0,67836            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:56.957  ;  60,00               ;  12,057             ;  0,15906             ;  0,68023            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:34:59.958  ;  60,00               ;  12,057             ;  0,16130             ;  0,68055            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:02.958  ;  60,00               ;  12,057             ;  0,16153             ;  0,68136            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:05.958  ;  60,00               ;  12,056             ;  0,16084             ;  0,68114            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:08.958  ;  60,00               ;  12,056             ;  0,16136             ;  0,68133            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:11.958  ;  60,00               ;  12,057             ;  0,16022             ;  0,68248            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:14.958  ;  60,00               ;  12,057             ;  0,16070             ;  0,68196            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:17.958  ;  60,00               ;  12,058             ;  0,16117             ;  0,68312            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:20.959  ;  60,00               ;  12,057             ;  0,16032             ;  0,68459            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:23.959  ;  60,00               ;  12,055             ;  0,16074             ;  0,68441            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:26.960  ;  60,00               ;  12,055             ;  0,16133             ;  0,68517            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:29.961  ;  60,00               ;  12,057             ;  0,16149             ;  0,68397            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:32.961  ;  59,99               ;  12,055             ;  0,16078             ;  0,68329            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:35.961  ;  59,99               ;  12,057             ;  0,16189             ;  0,68397            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:38.961  ;  59,99               ;  12,047             ;  0,15961             ;  0,68298            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:41.961  ;  59,99               ;  12,056             ;  0,16106             ;  0,68411            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:44.961  ;  59,99               ;  12,051             ;  0,16074             ;  0,68338            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:47.960  ;  59,99               ;  12,050             ;  0,16006             ;  0,68249            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:50.960  ;  60,00               ;  12,050             ;  0,16139             ;  0,68292            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:53.959  ;  60,01               ;  12,046             ;  0,16189             ;  0,68355            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:56.958  ;  60,01               ;  12,045             ;  0,16208             ;  0,68162            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:35:59.957  ;  60,01               ;  12,044             ;  0,16013             ;  0,68107            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:02.956  ;  60,02               ;  12,048             ;  0,16151             ;  0,68430            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:05.955  ;  60,02               ;  12,048             ;  0,16115             ;  0,68207            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:08.954  ;  60,02               ;  12,047             ;  0,15980             ;  0,68321            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:11.953  ;  60,02               ;  12,044             ;  0,15748             ;  0,68125            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:14.952  ;  60,02               ;  12,043             ;  0,16095             ;  0,67912            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:17.951  ;  60,02               ;  12,043             ;  0,16122             ;  0,67992            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:20.950  ;  60,02               ;  12,047             ;  0,16007             ;  0,68153            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:23.949  ;  60,02               ;  12,045             ;  0,15918             ;  0,68224            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:26.948  ;  60,02               ;  12,047             ;  0,15861             ;  0,68044            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:29.948  ;  60,02               ;  12,045             ;  0,16177             ;  0,68053            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:32.947  ;  60,01               ;  12,041             ;  0,16115             ;  0,68122            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:35.947  ;  60,01               ;  12,042             ;  0,16181             ;  0,68231            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:38.947  ;  60,01               ;  12,040             ;  0,15829             ;  0,68000            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:41.947  ;  60,01               ;  12,045             ;  0,15909             ;  0,68082            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:44.948  ;  60,00               ;  12,043             ;  0,16283             ;  0,68117            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:47.949  ;  60,00               ;  12,040             ;  0,16023             ;  0,68192            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:50.951  ;  60,00               ;  12,041             ;  0,15978             ;  0,68109            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:53.952  ;  59,98               ;  12,042             ;  0,15808             ;  0,68107            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:56.953  ;  59,98               ;  12,045             ;  0,16120             ;  0,67872            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:36:59.955  ;  59,98               ;  12,040             ;  0,16044             ;  0,67616            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:02.955  ;  59,97               ;  12,041             ;  0,16088             ;  0,67464            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:05.955  ;  59,97               ;  12,043             ;  0,16115             ;  0,67815            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:08.954  ;  59,97               ;  12,045             ;  0,16120             ;  0,67899            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:11.953  ;  59,99               ;  12,042             ;  0,16050             ;  0,68165            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:14.952  ;  60,00               ;  12,039             ;  0,16082             ;  0,67952            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:17.950  ;  60,00               ;  12,040             ;  0,16081             ;  0,68032            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:20.948  ;  60,01               ;  12,037             ;  0,16074             ;  0,67660            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:23.947  ;  60,03               ;  12,034             ;  0,16157             ;  0,67568            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:26.946  ;  60,03               ;  12,033             ;  0,16081             ;  0,67547            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:29.945  ;  60,03               ;  12,034             ;  0,16016             ;  0,67500            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:32.944  ;  60,02               ;  12,034             ;  0,16223             ;  0,67572            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:35.944  ;  60,02               ;  12,034             ;  0,16147             ;  0,67424            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:38.943  ;  60,02               ;  12,035             ;  0,16059             ;  0,67535            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:41.943  ;  60,01               ;  12,037             ;  0,15987             ;  0,67641            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:44.942  ;  60,01               ;  12,038             ;  0,15904             ;  0,67584            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:47.942  ;  60,01               ;  12,037             ;  0,16092             ;  0,67610            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:50.942  ;  60,01               ;  12,035             ;  0,16164             ;  0,67478            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:53.942  ;  60,01               ;  12,033             ;  0,16047             ;  0,67557            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:56.943  ;  60,01               ;  12,033             ;  0,16248             ;  0,67469            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:37:59.944  ;  60,01               ;  12,035             ;  0,16041             ;  0,67474            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:02.945  ;  59,99               ;  12,034             ;  0,15912             ;  0,67632            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:05.947  ;  59,99               ;  12,037             ;  0,15964             ;  0,67755            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:08.947  ;  59,99               ;  12,043             ;  0,16262             ;  0,67799            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:11.948  ;  59,98               ;  12,045             ;  0,16287             ;  0,67647            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:14.949  ;  59,98               ;  12,041             ;  0,16023             ;  0,68011            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:17.949  ;  59,98               ;  12,042             ;  0,16150             ;  0,67810            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:20.950  ;  59,98               ;  12,044             ;  0,16093             ;  0,67437            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:23.950  ;  59,99               ;  12,042             ;  0,16126             ;  0,67572            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:26.949  ;  59,99               ;  12,045             ;  0,16151             ;  0,68002            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:29.948  ;  59,99               ;  12,043             ;  0,16263             ;  0,68200            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:32.947  ;  60,01               ;  12,045             ;  0,16226             ;  0,68196            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:35.947  ;  60,01               ;  12,040             ;  0,16074             ;  0,68337            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:38.948  ;  60,01               ;  12,039             ;  0,16140             ;  0,68332            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:41.949  ;  60,00               ;  12,037             ;  0,16114             ;  0,68313            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:44.950  ;  60,00               ;  12,036             ;  0,16233             ;  0,68173            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:47.952  ;  60,00               ;  12,036             ;  0,16052             ;  0,68159            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:50.954  ;  59,99               ;  12,039             ;  0,16175             ;  0,68316            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:53.956  ;  59,97               ;  12,042             ;  0,16174             ;  0,68164            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:56.958  ;  59,97               ;  12,041             ;  0,16150             ;  0,67969            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:38:59.959  ;  59,97               ;  12,038             ;  0,15963             ;  0,67477            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:02.960  ;  59,96               ;  12,037             ;  0,15902             ;  0,67730            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:05.962  ;  59,96               ;  12,038             ;  0,16085             ;  0,67663            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:08.964  ;  59,96               ;  12,033             ;  0,16072             ;  0,67637            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:11.965  ;  59,97               ;  12,036             ;  0,16059             ;  0,67714            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:14.967  ;  59,97               ;  12,036             ;  0,16053             ;  0,67734            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:17.968  ;  59,97               ;  12,036             ;  0,16066             ;  0,67594            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:20.968  ;  59,97               ;  12,036             ;  0,16094             ;  0,67749            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:23.968  ;  59,97               ;  12,039             ;  0,16059             ;  0,67800            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:26.967  ;  59,97               ;  12,043             ;  0,16191             ;  0,67938            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:29.966  ;  59,97               ;  12,043             ;  0,16155             ;  0,67673            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:32.964  ;  60,01               ;  12,041             ;  0,16044             ;  0,67637            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:35.963  ;  60,01               ;  12,041             ;  0,16060             ;  0,67644            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:38.962  ;  60,01               ;  12,031             ;  0,16096             ;  0,67660            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:41.961  ;  60,02               ;  12,033             ;  0,15894             ;  0,67708            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:44.961  ;  60,02               ;  12,036             ;  0,15716             ;  0,67870            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:47.959  ;  60,02               ;  12,038             ;  0,15813             ;  0,67722            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:50.959  ;  60,02               ;  12,035             ;  0,15879             ;  0,67942            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:53.959  ;  60,01               ;  12,036             ;  0,15893             ;  0,67760            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:56.959  ;  60,01               ;  12,038             ;  0,15938             ;  0,67583            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:39:59.960  ;  60,01               ;  12,038             ;  0,15900             ;  0,67450            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:02.800  ;  60,00               ;  12,038             ;  0,15954             ;  0,67708            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:03.000  ;  60,00               ;  12,038             ;  0,16009             ;  0,67691            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:06.001  ;  60,00               ;  12,033             ;  0,15999             ;  0,67949            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:09.001  ;  60,00               ;  12,038             ;  0,16085             ;  0,68331            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:12.001  ;  59,99               ;  12,040             ;  0,16160             ;  0,68334            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:15.001  ;  59,99               ;  12,040             ;  0,16149             ;  0,68342            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:18.002  ;  59,99               ;  12,035             ;  0,16150             ;  0,68283            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:21.003  ;  59,99               ;  12,036             ;  0,16252             ;  0,68155            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:24.004  ;  59,99               ;  12,035             ;  0,16205             ;  0,68100            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:27.004  ;  59,99               ;  12,035             ;  0,16019             ;  0,68221            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:30.004  ;  59,99               ;  12,037             ;  0,16150             ;  0,68248            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:33.004  ;  59,99               ;  12,038             ;  0,16079             ;  0,68020            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:36.004  ;  59,99               ;  12,036             ;  0,15940             ;  0,68281            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:39.003  ;  59,99               ;  12,035             ;  0,16293             ;  0,68156            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:42.000  ;  60,01               ;  12,039             ;  0,15835             ;  0,68063            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:44.998  ;  60,01               ;  12,041             ;  0,15886             ;  0,68198            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:47.996  ;  60,01               ;  12,037             ;  0,15928             ;  0,68088            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:50.995  ;  60,02               ;  12,041             ;  0,16065             ;  0,68087            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:53.994  ;  60,04               ;  12,039             ;  0,16071             ;  0,68114            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:56.993  ;  60,04               ;  12,039             ;  0,16187             ;  0,68179            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:40:59.992  ;  60,04               ;  12,042             ;  0,16017             ;  0,68207            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:02.990  ;  60,02               ;  12,045             ;  0,16184             ;  0,68335            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:05.988  ;  60,02               ;  12,035             ;  0,15997             ;  0,67906            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:08.987  ;  60,02               ;  12,040             ;  0,16217             ;  0,67525            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:11.986  ;  60,03               ;  12,040             ;  0,16056             ;  0,67604            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:14.985  ;  60,03               ;  12,040             ;  0,16261             ;  0,67625            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:17.985  ;  60,03               ;  12,041             ;  0,16142             ;  0,67123            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:20.984  ;  60,02               ;  12,039             ;  0,16014             ;  0,56671            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:23.983  ;  60,01               ;  12,037             ;  0,16094             ;  0,56460            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:26.981  ;  60,01               ;  12,037             ;  0,16041             ;  0,56551            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:29.980  ;  60,01               ;  12,032             ;  0,15848             ;  0,56354            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:32.979  ;  60,02               ;  12,035             ;  0,16061             ;  0,56416            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:35.978  ;  60,02               ;  12,034             ;  0,15998             ;  0,56401            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:38.978  ;  60,02               ;  12,035             ;  0,15941             ;  0,56377            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:41.978  ;  60,02               ;  12,036             ;  0,15926             ;  0,56389            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:44.977  ;  60,01               ;  12,036             ;  0,15652             ;  0,56348            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:47.976  ;  60,01               ;  12,041             ;  0,15987             ;  0,56425            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:50.974  ;  60,01               ;  12,044             ;  0,15803             ;  0,56369            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:53.972  ;  60,02               ;  12,041             ;  0,15853             ;  0,56446            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:56.970  ;  60,02               ;  12,037             ;  0,15857             ;  0,56325            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:41:59.969  ;  60,02               ;  12,035             ;  0,15863             ;  0,56369            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:02.968  ;  60,03               ;  12,033             ;  0,15950             ;  0,56509            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:05.967  ;  60,03               ;  12,035             ;  0,16056             ;  0,56389            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:08.967  ;  60,03               ;  12,039             ;  0,16002             ;  0,56368            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:11.966  ;  60,02               ;  12,042             ;  0,16001             ;  0,56270            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:14.964  ;  60,02               ;  12,045             ;  0,16115             ;  0,56392            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:17.963  ;  60,02               ;  12,045             ;  0,16000             ;  0,56438            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:20.962  ;  60,02               ;  12,045             ;  0,16067             ;  0,56427            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:23.960  ;  60,02               ;  12,044             ;  0,16008             ;  0,56361            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:26.959  ;  60,02               ;  12,043             ;  0,16144             ;  0,56343            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:29.959  ;  60,02               ;  12,042             ;  0,16002             ;  0,56413            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:32.959  ;  60,02               ;  12,042             ;  0,16103             ;  0,56281            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:35.959  ;  60,02               ;  12,045             ;  0,15718             ;  0,56513            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:38.959  ;  60,02               ;  12,044             ;  0,15836             ;  0,56423            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:41.959  ;  60,00               ;  12,047             ;  0,15868             ;  0,56344            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  19:42:44.959  ;  60,00               ;  12,051             ;  0,15917             ;  0,56426            
