  Analyzer:  ;  PQM-710 (BR0070)  
  Recording start:   ;  2024-08-23 20:24:49.634  
  Recording stop:   ;  2024-08-23 20:45:54.070  
  Time:  ;  (UTC-6)  
  Flag:  ;
  E  - event  ;
  Ef - event (Fast stream data)  ;
  P  - PLL no synchronization  ;
  Pf - PLL no synchronization (Fast stream data)  ;
  G  - GPS no synchronization  ;
  Gf - GPS no synchronization (Fast stream data)  ;
  T  - time resynchronization  ;
  Tf - time resynchronization (Fast stream data)  ;
  A  - A/D overflow  ;
  Af - A/D overflow (Fast stream data)  ;

;;'E / Ef';'P / Pf';'G / Gf';'T / Tf';'A / Af';  Date        ;  Time (UTC-6)  ;  f L1 avg. 3 s [Hz]  ;  U L1 avg. 3 s [V]  ;  I *L1 avg. 3 s [A]  ;  I *N avg. 3 s [A]  
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:06.014  ;  60,02               ;  12,072             ;  0,13579             ;  0,65830            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:09.014  ;  60,02               ;  12,066             ;  0,13596             ;  0,65840            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:12.014  ;  60,00               ;  12,067             ;  0,13530             ;  0,65889            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:15.015  ;  60,00               ;  12,065             ;  0,13453             ;  0,65715            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:18.016  ;  60,00               ;  12,067             ;  0,13531             ;  0,65814            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:21.018  ;  59,99               ;  12,069             ;  0,13564             ;  0,65779            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:24.019  ;  59,98               ;  12,069             ;  0,13463             ;  0,65991            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:27.020  ;  59,98               ;  12,069             ;  0,13551             ;  0,65806            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:30.021  ;  59,98               ;  12,068             ;  0,13547             ;  0,65851            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:33.021  ;  59,98               ;  12,067             ;  0,13605             ;  0,65730            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:36.021  ;  59,98               ;  12,070             ;  0,13675             ;  0,65936            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:39.021  ;  59,98               ;  12,073             ;  0,13753             ;  0,65899            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:42.019  ;  59,99               ;  12,077             ;  0,13855             ;  0,65970            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:45.017  ;  60,00               ;  12,063             ;  0,13752             ;  0,65893            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:48.015  ;  60,00               ;  12,065             ;  0,13738             ;  0,65848            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:51.013  ;  60,02               ;  12,060             ;  0,13483             ;  0,65810            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:54.012  ;  60,04               ;  12,062             ;  0,13800             ;  0,65895            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:36:57.011  ;  60,04               ;  12,066             ;  0,13852             ;  0,65819            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:00.010  ;  60,04               ;  12,069             ;  0,13729             ;  0,65870            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:03.008  ;  60,02               ;  12,071             ;  0,13784             ;  0,65876            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:06.007  ;  60,02               ;  12,073             ;  0,13704             ;  0,65841            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:09.005  ;  60,02               ;  12,070             ;  0,13790             ;  0,65780            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:12.004  ;  60,03               ;  12,068             ;  0,13762             ;  0,65805            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:15.003  ;  60,03               ;  12,067             ;  0,13746             ;  0,65697            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:18.003  ;  60,03               ;  12,069             ;  0,13709             ;  0,65714            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:21.003  ;  60,02               ;  12,071             ;  0,13983             ;  0,65643            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:24.003  ;  60,01               ;  12,070             ;  0,13888             ;  0,65654            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:27.004  ;  60,01               ;  12,073             ;  0,13693             ;  0,65879            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:30.004  ;  60,01               ;  12,070             ;  0,13793             ;  0,65936            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:33.005  ;  59,99               ;  12,067             ;  0,14072             ;  0,65782            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:36.006  ;  59,99               ;  12,067             ;  0,13956             ;  0,65884            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:39.007  ;  59,99               ;  12,066             ;  0,13961             ;  0,65692            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:42.008  ;  59,98               ;  12,071             ;  0,14139             ;  0,65932            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:45.009  ;  59,98               ;  12,072             ;  0,13905             ;  0,65676            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:48.010  ;  59,98               ;  12,075             ;  0,14044             ;  0,65862            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:51.009  ;  59,98               ;  12,075             ;  0,13816             ;  0,65880            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:54.008  ;  59,99               ;  12,075             ;  0,13929             ;  0,65723            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:37:57.007  ;  59,99               ;  12,075             ;  0,13759             ;  0,65844            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:00.005  ;  59,99               ;  12,071             ;  0,13946             ;  0,65877            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:03.003  ;  60,03               ;  12,072             ;  0,13894             ;  0,65876            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:06.001  ;  60,03               ;  12,068             ;  0,13793             ;  0,65844            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:09.000  ;  60,03               ;  12,071             ;  0,14315             ;  0,65902            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:11.999  ;  60,03               ;  12,068             ;  0,14163             ;  0,65897            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:14.998  ;  60,03               ;  12,068             ;  0,14354             ;  0,65807            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:17.998  ;  60,03               ;  12,071             ;  0,14493             ;  0,65858            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:20.997  ;  60,02               ;  12,071             ;  0,14242             ;  0,65738            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:23.997  ;  60,01               ;  12,072             ;  0,14055             ;  0,65817            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:26.996  ;  60,01               ;  12,073             ;  0,13897             ;  0,65901            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:29.995  ;  60,01               ;  12,071             ;  0,13988             ;  0,65756            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:32.994  ;  60,01               ;  12,070             ;  0,14204             ;  0,65761            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:35.993  ;  60,01               ;  12,069             ;  0,13537             ;  0,65817            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:38.992  ;  60,01               ;  12,067             ;  0,13800             ;  0,65856            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:41.991  ;  60,02               ;  12,066             ;  0,13585             ;  0,65837            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:44.991  ;  60,02               ;  12,069             ;  0,13561             ;  0,65997            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:47.991  ;  60,02               ;  12,069             ;  0,13487             ;  0,65756            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:50.991  ;  60,01               ;  12,069             ;  0,13487             ;  0,65839            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:53.993  ;  60,00               ;  12,065             ;  0,13609             ;  0,65816            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:56.994  ;  60,00               ;  12,064             ;  0,13503             ;  0,65802            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:38:59.996  ;  60,00               ;  12,066             ;  0,13542             ;  0,65826            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:02.996  ;  59,97               ;  12,069             ;  0,13629             ;  0,65794            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:05.997  ;  59,97               ;  12,071             ;  0,13545             ;  0,65685            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:08.997  ;  59,97               ;  12,072             ;  0,13916             ;  0,66018            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:11.997  ;  59,98               ;  12,072             ;  0,13678             ;  0,65963            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:14.997  ;  59,99               ;  12,066             ;  0,13889             ;  0,65821            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:17.996  ;  59,99               ;  12,070             ;  0,13705             ;  0,65918            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:20.995  ;  60,00               ;  12,073             ;  0,13698             ;  0,65953            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:23.994  ;  60,01               ;  12,075             ;  0,13905             ;  0,65832            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:26.993  ;  60,01               ;  12,075             ;  0,13731             ;  0,65784            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:29.992  ;  60,01               ;  12,076             ;  0,13867             ;  0,65775            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:32.991  ;  60,02               ;  12,076             ;  0,13807             ;  0,66019            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:35.991  ;  60,02               ;  12,073             ;  0,13875             ;  0,65825            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:38.990  ;  60,02               ;  12,071             ;  0,14004             ;  0,65974            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:41.990  ;  60,01               ;  12,072             ;  0,13749             ;  0,65833            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:44.989  ;  60,01               ;  12,072             ;  0,13751             ;  0,65928            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:47.989  ;  60,01               ;  12,073             ;  0,13480             ;  0,65918            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:50.988  ;  60,01               ;  12,073             ;  0,13427             ;  0,66009            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:53.988  ;  60,01               ;  12,073             ;  0,13482             ;  0,65888            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:56.987  ;  60,01               ;  12,069             ;  0,13524             ;  0,65849            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:39:59.987  ;  60,01               ;  12,069             ;  0,13528             ;  0,65887            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:02.800  ;  60,01               ;  12,068             ;  0,13637             ;  0,65865            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:03.000  ;  60,01               ;  12,068             ;  0,13605             ;  0,65872            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:06.001  ;  60,01               ;  12,069             ;  0,13452             ;  0,65813            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:09.002  ;  60,01               ;  12,067             ;  0,13487             ;  0,65810            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:12.003  ;  59,99               ;  12,065             ;  0,13728             ;  0,65634            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:15.005  ;  59,98               ;  12,066             ;  0,13611             ;  0,65705            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:18.007  ;  59,98               ;  12,066             ;  0,13648             ;  0,65714            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:21.008  ;  59,98               ;  12,070             ;  0,13792             ;  0,65745            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:24.010  ;  59,97               ;  12,067             ;  0,13474             ;  0,65591            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:27.012  ;  59,97               ;  12,068             ;  0,13474             ;  0,65966            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:30.014  ;  59,97               ;  12,067             ;  0,13687             ;  0,65762            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:33.016  ;  59,96               ;  12,064             ;  0,13632             ;  0,65837            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:36.019  ;  59,96               ;  12,063             ;  0,13763             ;  0,65749            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:39.020  ;  59,96               ;  12,062             ;  0,13580             ;  0,65747            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:42.022  ;  59,96               ;  12,060             ;  0,13510             ;  0,65742            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:45.023  ;  59,96               ;  12,059             ;  0,13493             ;  0,65734            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:48.025  ;  59,96               ;  12,062             ;  0,13478             ;  0,65623            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:51.027  ;  59,96               ;  12,065             ;  0,13601             ;  0,65756            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:54.029  ;  59,96               ;  12,068             ;  0,13415             ;  0,65806            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:40:57.030  ;  59,96               ;  12,065             ;  0,13582             ;  0,65757            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:00.031  ;  59,97               ;  12,060             ;  0,13698             ;  0,65628            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:03.032  ;  59,97               ;  12,064             ;  0,13552             ;  0,65736            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:06.033  ;  59,97               ;  12,065             ;  0,13630             ;  0,65708            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:09.034  ;  59,97               ;  12,067             ;  0,13774             ;  0,65732            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:12.035  ;  59,98               ;  12,065             ;  0,13528             ;  0,65624            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:15.036  ;  59,98               ;  12,065             ;  0,13575             ;  0,65697            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:18.037  ;  59,98               ;  12,065             ;  0,13619             ;  0,65689            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:21.037  ;  59,98               ;  12,067             ;  0,13599             ;  0,65751            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:24.038  ;  59,98               ;  12,069             ;  0,13452             ;  0,65647            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:27.038  ;  59,98               ;  12,072             ;  0,13628             ;  0,65821            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:30.037  ;  59,98               ;  12,075             ;  0,13620             ;  0,65786            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:33.036  ;  60,00               ;  12,074             ;  0,13748             ;  0,65699            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:36.036  ;  60,00               ;  12,072             ;  0,13659             ;  0,65848            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:39.035  ;  60,00               ;  12,067             ;  0,13593             ;  0,65767            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:42.035  ;  60,01               ;  12,069             ;  0,13558             ;  0,65934            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:45.036  ;  60,01               ;  12,069             ;  0,13540             ;  0,65797            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:48.036  ;  60,01               ;  12,070             ;  0,13435             ;  0,65787            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:51.037  ;  60,00               ;  12,070             ;  0,13680             ;  0,65843            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:54.038  ;  59,99               ;  12,072             ;  0,13572             ;  0,65903            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:41:57.039  ;  59,99               ;  12,074             ;  0,13561             ;  0,65700            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:00.039  ;  59,99               ;  12,076             ;  0,13423             ;  0,65767            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:03.041  ;  59,98               ;  12,076             ;  0,13485             ;  0,65782            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:06.041  ;  59,98               ;  12,078             ;  0,13549             ;  0,65677            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:09.042  ;  59,98               ;  12,077             ;  0,13346             ;  0,65478            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:12.043  ;  59,98               ;  12,080             ;  0,13493             ;  0,65730            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:15.043  ;  59,98               ;  12,079             ;  0,13568             ;  0,65806            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:18.044  ;  59,98               ;  12,073             ;  0,13857             ;  0,65904            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:21.044  ;  59,98               ;  12,067             ;  0,13778             ;  0,65870            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:24.045  ;  59,99               ;  12,071             ;  0,13601             ;  0,65862            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:27.046  ;  59,99               ;  12,073             ;  0,13594             ;  0,66000            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:30.047  ;  59,99               ;  12,073             ;  0,13652             ;  0,65913            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:33.047  ;  59,98               ;  12,079             ;  0,13875             ;  0,65878            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:36.048  ;  59,98               ;  12,080             ;  0,13750             ;  0,66054            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:39.047  ;  59,98               ;  12,081             ;  0,13846             ;  0,65947            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:42.047  ;  59,99               ;  12,081             ;  0,13994             ;  0,65805            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:45.045  ;  60,00               ;  12,082             ;  0,13774             ;  0,66036            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:48.043  ;  60,00               ;  12,078             ;  0,13724             ;  0,65939            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:51.042  ;  60,01               ;  12,077             ;  0,13591             ;  0,65658            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:54.041  ;  60,03               ;  12,077             ;  0,13650             ;  0,65857            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:42:57.040  ;  60,03               ;  12,076             ;  0,13877             ;  0,65884            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:00.040  ;  60,03               ;  12,076             ;  0,14015             ;  0,65887            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:03.040  ;  60,01               ;  12,076             ;  0,13911             ;  0,65881            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:06.040  ;  60,01               ;  12,078             ;  0,14074             ;  0,65901            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:09.039  ;  60,01               ;  12,081             ;  0,14243             ;  0,65919            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:12.039  ;  60,01               ;  12,081             ;  0,14194             ;  0,66038            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:15.038  ;  60,00               ;  12,084             ;  0,14211             ;  0,66147            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:18.038  ;  60,00               ;  12,082             ;  0,14139             ;  0,65954            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:21.038  ;  60,00               ;  12,083             ;  0,13965             ;  0,66091            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:24.037  ;  60,01               ;  12,076             ;  0,13952             ;  0,65851            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:27.038  ;  60,01               ;  12,072             ;  0,13757             ;  0,66011            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:30.039  ;  60,01               ;  12,070             ;  0,13675             ;  0,66090            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:33.041  ;  59,99               ;  12,069             ;  0,14096             ;  0,66033            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:36.042  ;  59,99               ;  12,073             ;  0,14052             ;  0,65925            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:39.044  ;  59,99               ;  12,074             ;  0,13950             ;  0,65947            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:42.044  ;  59,98               ;  12,076             ;  0,13985             ;  0,65726            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:45.044  ;  59,97               ;  12,078             ;  0,14063             ;  0,65970            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:48.042  ;  59,97               ;  12,078             ;  0,14076             ;  0,65943            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:51.041  ;  59,99               ;  12,074             ;  0,13675             ;  0,65803            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:54.040  ;  60,01               ;  12,070             ;  0,13920             ;  0,65968            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:43:57.039  ;  60,01               ;  12,073             ;  0,13991             ;  0,65971            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:00.039  ;  60,01               ;  12,073             ;  0,13784             ;  0,65949            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:03.039  ;  60,01               ;  12,074             ;  0,14091             ;  0,65770            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:06.038  ;  60,01               ;  12,077             ;  0,14009             ;  0,65864            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:09.038  ;  60,01               ;  12,079             ;  0,14009             ;  0,65922            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:12.037  ;  60,01               ;  12,080             ;  0,13858             ;  0,65796            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:15.037  ;  60,01               ;  12,080             ;  0,13918             ;  0,65923            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:18.036  ;  60,01               ;  12,082             ;  0,13959             ;  0,65800            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:21.036  ;  60,01               ;  12,083             ;  0,13670             ;  0,66046            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:24.034  ;  60,01               ;  12,082             ;  0,13793             ;  0,66048            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:27.034  ;  60,01               ;  12,080             ;  0,13790             ;  0,65945            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:30.033  ;  60,01               ;  12,079             ;  0,13828             ;  0,65812            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:33.032  ;  60,02               ;  12,077             ;  0,13688             ;  0,65834            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:36.032  ;  60,02               ;  12,077             ;  0,13991             ;  0,65826            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:39.032  ;  60,02               ;  12,080             ;  0,13730             ;  0,65722            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:42.032  ;  60,01               ;  12,078             ;  0,14139             ;  0,65846            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:45.033  ;  60,00               ;  12,077             ;  0,13763             ;  0,65687            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:48.034  ;  60,00               ;  12,075             ;  0,13666             ;  0,65722            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:51.036  ;  59,99               ;  12,077             ;  0,13537             ;  0,65773            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:54.037  ;  59,98               ;  12,081             ;  0,13578             ;  0,65806            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:44:57.039  ;  59,98               ;  12,083             ;  0,13733             ;  0,65851            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:45:00.040  ;  59,98               ;  12,086             ;  0,13568             ;  0,65938            
;;  'E '  ;        ;  'G '  ;        ;        ;  2024-08-23  ;  20:45:03.041  ;  59,97               ;  12,083             ;  0,13684             ;  0,66041            
